subject,experiment,wrote_notes,enc_modality,ret_modality,plis,pli_recency
MTK0198,1,0,a,a,0.42857142857142855,0.2
MTK0199,1,0,v,v,0.0,
MTK0199,1,0,v,a,0.125,0.0
MTK0199,1,0,a,v,0.14285714285714285,1.0
MTK0199,1,0,a,a,0.14285714285714285,0.0
MTK0200,1,0,v,v,0.0,
MTK0200,1,0,v,a,0.0,
MTK0200,1,0,a,v,0.0,
MTK0200,1,0,a,a,0.14285714285714285,
MTK0202,1,0,v,v,0.0,
MTK0202,1,0,v,a,0.125,0.0
MTK0202,1,0,a,v,0.0,
MTK0202,1,0,a,a,0.0,
MTK0203,1,0,v,v,0.0,
MTK0203,1,0,v,a,0.0,
MTK0203,1,0,a,v,0.0,
MTK0203,1,0,a,a,0.0,
MTK0204,1,0,v,v,0.14285714285714285,0.0
MTK0204,1,0,v,a,0.0,
MTK0204,1,0,a,v,0.2,1.0
MTK0204,1,0,a,a,0.0,
MTK0205,1,0,v,v,0.2857142857142857,0.0
MTK0205,1,0,v,a,0.0,
MTK0205,1,0,a,v,0.16666666666666666,0.0
MTK0205,1,0,a,a,0.2857142857142857,1.0
MTK0206,1,0,v,v,0.14285714285714285,1.0
MTK0206,1,0,v,a,0.125,0.0
MTK0206,1,0,a,v,0.0,
MTK0206,1,0,a,a,0.14285714285714285,1.0
MTK0207,1,0,v,v,0.0,
MTK0207,1,0,v,a,0.0,
MTK0207,1,0,a,v,0.0,
MTK0207,1,0,a,a,0.14285714285714285,0.0
MTK0208,1,0,v,v,0.0,
MTK0208,1,0,v,a,0.0,
MTK0208,1,0,a,v,0.0,
MTK0208,1,0,a,a,0.0,
MTK0209,1,0,v,v,0.0,
MTK0209,1,0,v,a,0.0,
MTK0209,1,0,a,v,0.0,
MTK0209,1,0,a,a,0.14285714285714285,0.0
MTK0210,1,0,v,v,0.0,
MTK0210,1,0,v,a,0.0,
MTK0210,1,0,a,v,0.14285714285714285,0.0
MTK0210,1,0,a,a,0.0,
MTK0212,1,0,v,v,0.14285714285714285,1.0
MTK0212,1,0,v,a,0.125,0.0
MTK0212,1,0,a,v,0.2,0.0
MTK0212,1,0,a,a,0.0,
MTK0214,1,0,v,v,0.0,
MTK0214,1,0,v,a,0.0,
MTK0214,1,0,a,v,0.0,
MTK0214,1,0,a,a,0.0,
MTK0215,1,0,v,v,0.0,
MTK0215,1,0,v,a,0.14285714285714285,0.0
MTK0215,1,0,a,v,0.0,
MTK0215,1,0,a,a,0.14285714285714285,0.0
MTK0216,1,0,v,v,0.14285714285714285,0.0
MTK0216,1,0,v,a,0.0,
MTK0216,1,0,a,v,0.0,
MTK0216,1,0,a,a,0.0,
MTK0217,1,0,v,v,0.2857142857142857,0.0
MTK0217,1,0,v,a,0.125,
MTK0217,1,0,a,v,0.14285714285714285,1.0
MTK0217,1,0,a,a,0.0,
MTK0218,1,0,v,v,0.14285714285714285,0.0
MTK0218,1,0,v,a,0.0,
MTK0218,1,0,a,v,0.0,
MTK0218,1,0,a,a,0.2857142857142857,0.0
MTK0219,1,0,v,v,0.0,
MTK0219,1,0,v,a,0.16666666666666666,0.0
MTK0219,1,0,a,v,0.125,1.0
MTK0219,1,0,a,a,0.14285714285714285,0.0
MTK0220,1,0,v,v,0.0,
MTK0220,1,0,v,a,0.0,
MTK0220,1,0,a,v,0.0,
MTK0220,1,0,a,a,0.0,
MTK0221,1,0,v,v,0.2857142857142857,1.0
MTK0221,1,0,v,a,0.5,0.17910447761194032
MTK0221,1,0,a,v,0.3333333333333333,1.0
MTK0221,1,0,a,a,0.2857142857142857,0.5
MTK0222,1,0,v,v,0.0,
MTK0222,1,0,v,a,0.375,0.35714285714285715
MTK0222,1,0,a,v,0.2,1.0
MTK0222,1,0,a,a,0.0,
MTK0223,1,0,v,v,0.0,
MTK0223,1,0,v,a,0.125,1.0
MTK0223,1,0,a,v,0.14285714285714285,0.0
MTK0223,1,0,a,a,0.5714285714285714,0.0
MTK0225,1,0,v,v,0.0,
MTK0225,1,0,v,a,0.0,
MTK0225,1,0,a,v,0.0,
MTK0225,1,0,a,a,0.0,
MTK0226,1,0,v,v,0.0,
MTK0226,1,0,v,a,0.0,
MTK0226,1,0,a,v,0.0,
MTK0226,1,0,a,a,0.0,
MTK0227,1,0,v,v,0.0,
MTK0227,1,0,v,a,0.0,
MTK0227,1,0,a,v,0.0,
MTK0227,1,0,a,a,0.14285714285714285,0.0
MTK0228,1,0,v,v,0.0,
MTK0228,1,0,v,a,0.0,
MTK0228,1,0,a,v,0.625,0.0
MTK0228,1,0,a,a,0.42857142857142855,0.0
MTK0230,1,0,v,v,0.14285714285714285,1.0
MTK0230,1,0,v,a,0.16666666666666666,0.0
MTK0230,1,0,a,v,0.25,1.0
MTK0230,1,0,a,a,0.2857142857142857,0.5
MTK0231,1,0,v,v,0.0,
MTK0231,1,0,v,a,0.0,
MTK0231,1,0,a,v,0.0,
MTK0231,1,0,a,a,0.14285714285714285,0.0
MTK0232,1,0,v,v,0.0,
MTK0232,1,0,v,a,0.0,
MTK0232,1,0,a,v,0.0,
MTK0232,1,0,a,a,0.2857142857142857,0.0
MTK0233,1,0,v,v,0.0,
MTK0233,1,0,v,a,0.0,
MTK0233,1,0,a,v,0.0,
MTK0233,1,0,a,a,0.0,
MTK0235,1,0,v,v,0.0,
MTK0235,1,0,v,a,0.16666666666666666,1.0
MTK0235,1,0,a,v,0.0,
MTK0235,1,0,a,a,0.0,
MTK0236,1,0,v,v,0.0,
MTK0236,1,0,v,a,0.0,
MTK0236,1,0,a,v,0.0,
MTK0236,1,0,a,a,0.0,
MTK0237,1,0,v,v,0.0,
MTK0237,1,0,v,a,0.0,
MTK0237,1,0,a,v,0.0,
MTK0237,1,0,a,a,0.0,
MTK0238,1,0,v,v,0.0,
MTK0238,1,0,v,a,0.0,
MTK0238,1,0,a,v,0.0,
MTK0238,1,0,a,a,0.14285714285714285,1.0
MTK0239,1,0,v,v,0.14285714285714285,0.0
MTK0239,1,0,v,a,0.14285714285714285,1.0
MTK0239,1,0,a,v,0.25,0.4285714285714286
MTK0239,1,0,a,a,0.14285714285714285,0.0
MTK0240,1,0,v,v,0.14285714285714285,0.0
MTK0240,1,0,v,a,0.0,
MTK0240,1,0,a,v,0.125,1.0
MTK0240,1,0,a,a,0.14285714285714285,0.0
MTK0241,1,0,v,v,0.0,
MTK0241,1,0,v,a,0.25,0.0
MTK0241,1,0,a,v,0.0,
MTK0241,1,0,a,a,0.14285714285714285,0.0
MTK0242,1,0,v,v,0.0,
MTK0242,1,0,v,a,0.0,
MTK0242,1,0,a,v,0.0,
MTK0242,1,0,a,a,0.0,
MTK0243,1,0,v,v,0.0,
MTK0243,1,0,v,a,0.0,
MTK0243,1,0,a,v,0.0,
MTK0243,1,0,a,a,0.0,
MTK0244,1,0,v,v,0.0,
MTK0244,1,0,v,a,0.0,
MTK0244,1,0,a,v,0.0,
MTK0244,1,0,a,a,0.14285714285714285,0.0
MTK0246,1,0,v,v,0.14285714285714285,0.0
MTK0246,1,0,v,a,0.25,0.0
MTK0246,1,0,a,v,0.25,0.0
MTK0246,1,0,a,a,0.0,
MTK0247,1,0,v,v,0.2857142857142857,0.4285714285714286
MTK0247,1,0,v,a,0.14285714285714285,0.0
MTK0247,1,0,a,v,0.0,
MTK0247,1,0,a,a,0.14285714285714285,0.0
MTK0248,1,0,v,v,0.0,
MTK0248,1,0,v,a,0.14285714285714285,0.0
MTK0248,1,0,a,v,0.125,0.0
MTK0248,1,0,a,a,0.0,
MTK0249,1,0,v,v,0.14285714285714285,0.0
MTK0249,1,0,v,a,0.0,
MTK0249,1,0,a,v,0.125,1.0
MTK0249,1,0,a,a,0.14285714285714285,0.0
MTK0251,1,0,v,v,0.0,
MTK0251,1,0,v,a,0.0,
MTK0251,1,0,a,v,0.0,
MTK0251,1,0,a,a,0.0,
MTK0252,1,0,v,v,0.0,
MTK0252,1,0,v,a,0.0,
MTK0252,1,0,a,v,0.0,
MTK0252,1,0,a,a,0.0,
MTK0253,1,0,v,v,0.0,
MTK0253,1,0,v,a,0.0,
MTK0253,1,0,a,v,0.25,1.0
MTK0253,1,0,a,a,0.2857142857142857,0.0
MTK0256,1,0,v,v,0.0,
MTK0256,1,0,v,a,0.0,
MTK0256,1,0,a,v,0.0,
MTK0256,1,0,a,a,0.0,
MTK0257,1,0,v,v,0.0,
MTK0257,1,0,v,a,0.0,
MTK0257,1,0,a,v,0.0,
MTK0257,1,0,a,a,0.0,
MTK0258,1,0,v,v,0.0,
MTK0258,1,0,v,a,0.0,
MTK0258,1,0,a,v,0.0,
MTK0258,1,0,a,a,0.2857142857142857,0.0
MTK0260,1,0,v,v,0.0,
MTK0260,1,0,v,a,0.0,
MTK0260,1,0,a,v,0.0,
MTK0260,1,0,a,a,0.0,
MTK0261,1,0,v,v,0.0,
MTK0261,1,0,v,a,0.0,
MTK0261,1,0,a,v,0.2,1.0
MTK0261,1,0,a,a,0.14285714285714285,0.0
MTK0262,1,0,v,v,0.0,
MTK0262,1,0,v,a,0.25,0.0
MTK0262,1,0,a,v,0.0,
MTK0262,1,0,a,a,0.0,
MTK0263,1,0,v,v,0.0,
MTK0263,1,0,v,a,0.0,
MTK0263,1,0,a,v,0.125,0.0
MTK0263,1,0,a,a,0.14285714285714285,1.0
MTK0265,1,0,v,v,0.0,
MTK0265,1,0,v,a,0.0,
MTK0265,1,0,a,v,0.625,0.6521739130434783
MTK0265,1,0,a,a,0.14285714285714285,0.0
MTK0266,1,0,v,v,0.7142857142857143,0.30000000000000004
MTK0266,1,0,v,a,0.0,
MTK0266,1,0,a,v,0.42857142857142855,0.5714285714285715
MTK0266,1,0,a,a,0.0,
MTK0267,1,0,v,v,0.0,
MTK0267,1,0,v,a,0.0,
MTK0267,1,0,a,v,0.0,
MTK0267,1,0,a,a,0.2857142857142857,0.5
MTK0268,1,0,v,v,0.14285714285714285,1.0
MTK0268,1,0,v,a,0.14285714285714285,1.0
MTK0268,1,0,a,v,0.125,0.0
MTK0268,1,0,a,a,0.0,
MTK0269,1,0,v,v,0.0,
MTK0269,1,0,v,a,0.2,0.0
MTK0269,1,0,a,v,0.0,
MTK0269,1,0,a,a,0.14285714285714285,0.0
MTK0271,1,0,v,v,0.0,
MTK0271,1,0,v,a,0.0,
MTK0271,1,0,a,v,0.0,
MTK0271,1,0,a,a,0.0,
MTK0273,1,0,v,v,0.14285714285714285,0.0
MTK0273,1,0,v,a,0.0,
MTK0273,1,0,a,v,0.0,
MTK0273,1,0,a,a,0.0,
MTK0274,1,0,v,v,0.0,
MTK0274,1,0,v,a,0.0,
MTK0274,1,0,a,v,0.0,
MTK0274,1,0,a,a,0.0,
MTK0276,1,0,v,v,0.14285714285714285,0.0
MTK0276,1,0,v,a,0.0,
MTK0276,1,0,a,v,0.125,0.0
MTK0276,1,0,a,a,0.0,
MTK0277,1,0,v,v,0.0,
MTK0277,1,0,v,a,0.0,
MTK0277,1,0,a,v,0.0,
MTK0277,1,0,a,a,0.0,
MTK0278,1,0,v,v,0.0,
MTK0278,1,0,v,a,0.0,
MTK0278,1,0,a,v,0.0,
MTK0278,1,0,a,a,0.0,
MTK0279,1,0,v,v,0.0,
MTK0279,1,0,v,a,0.125,0.0
MTK0279,1,0,a,v,0.14285714285714285,0.0
MTK0279,1,0,a,a,0.42857142857142855,0.6153846153846154
MTK0280,1,0,v,v,0.0,
MTK0280,1,0,v,a,0.16666666666666666,0.0
MTK0280,1,0,a,v,0.0,
MTK0280,1,0,a,a,0.0,
MTK0281,1,0,v,v,0.14285714285714285,0.0
MTK0281,1,0,v,a,0.0,
MTK0281,1,0,a,v,0.0,
MTK0281,1,0,a,a,0.0,
MTK0282,1,0,v,v,0.42857142857142855,1.0
MTK0282,1,0,v,a,0.0,
MTK0282,1,0,a,v,0.0,
MTK0282,1,0,a,a,0.0,
MTK0283,1,0,v,v,0.0,
MTK0283,1,0,v,a,0.0,
MTK0283,1,0,a,v,0.0,
MTK0283,1,0,a,a,0.14285714285714285,0.0
MTK0285,1,0,v,v,0.0,
MTK0285,1,0,v,a,0.0,
MTK0285,1,0,a,v,0.14285714285714285,0.0
MTK0285,1,0,a,a,0.0,
MTK0286,1,0,v,v,0.0,
MTK0286,1,0,v,a,0.0,
MTK0286,1,0,a,v,0.0,
MTK0286,1,0,a,a,0.0,
MTK0287,1,0,v,v,0.0,
MTK0287,1,0,v,a,0.0,
MTK0287,1,0,a,v,0.14285714285714285,1.0
MTK0287,1,0,a,a,0.14285714285714285,1.0
MTK0288,1,0,v,v,0.0,
MTK0288,1,0,v,a,0.0,
MTK0288,1,0,a,v,0.125,1.0
MTK0288,1,0,a,a,0.0,
MTK0289,1,0,v,v,0.14285714285714285,0.0
MTK0289,1,0,v,a,0.5,0.2666666666666667
MTK0289,1,0,a,v,0.0,
MTK0289,1,0,a,a,0.2857142857142857,0.3333333333333333
MTK0290,1,0,v,v,0.0,
MTK0290,1,0,v,a,0.2,0.0
MTK0290,1,0,a,v,0.375,0.0
MTK0290,1,0,a,a,0.14285714285714285,0.0
MTK0292,1,0,v,v,0.42857142857142855,0.28571428571428575
MTK0292,1,0,v,a,0.14285714285714285,0.0
MTK0292,1,0,a,v,0.25,0.5
MTK0292,1,0,a,a,0.14285714285714285,0.0
MTK0294,1,0,v,v,0.14285714285714285,1.0
MTK0294,1,0,v,a,0.0,
MTK0294,1,0,a,v,0.0,
MTK0294,1,0,a,a,0.0,
MTK0295,1,0,v,v,0.0,
MTK0295,1,0,v,a,0.0,
MTK0295,1,0,a,v,0.0,
MTK0295,1,0,a,a,0.0,
MTK0297,1,0,v,v,0.14285714285714285,0.0
MTK0297,1,0,v,a,0.0,
MTK0297,1,0,a,v,0.625,0.8888888888888888
MTK0297,1,0,a,a,0.0,
MTK0298,1,0,v,v,0.0,
MTK0298,1,0,v,a,0.0,
MTK0298,1,0,a,v,0.0,
MTK0298,1,0,a,a,0.0,
MTK0299,1,0,v,v,0.0,
MTK0299,1,0,v,a,0.0,
MTK0299,1,0,a,v,0.125,0.0
MTK0299,1,0,a,a,0.0,
MTK0301,1,0,v,v,0.0,
MTK0301,1,0,v,a,0.0,
MTK0301,1,0,a,v,0.0,
MTK0301,1,0,a,a,0.0,
MTK0302,1,0,v,v,0.42857142857142855,1.0
MTK0302,1,0,v,a,0.6,0.375
MTK0302,1,0,a,v,0.125,1.0
MTK0302,1,0,a,a,0.5714285714285714,1.0
MTK0303,1,0,v,v,0.0,
MTK0303,1,0,v,a,0.5714285714285714,0.19354838709677422
MTK0303,1,0,a,v,0.625,0.3333333333333333
MTK0303,1,0,a,a,0.42857142857142855,0.0
MTK0304,1,0,v,v,0.14285714285714285,0.0
MTK0304,1,0,v,a,0.0,
MTK0304,1,0,a,v,0.14285714285714285,1.0
MTK0304,1,0,a,a,0.14285714285714285,1.0
MTK0305,1,0,v,v,0.14285714285714285,0.0
MTK0305,1,0,v,a,0.0,
MTK0305,1,0,a,v,0.14285714285714285,0.0
MTK0305,1,0,a,a,0.0,
MTK0308,1,0,v,v,0.0,
MTK0308,1,0,v,a,0.14285714285714285,0.0
MTK0308,1,0,a,v,0.0,
MTK0308,1,0,a,a,0.0,
MTK0309,1,0,v,v,0.0,
MTK0309,1,0,v,a,0.0,
MTK0309,1,0,a,v,0.0,
MTK0309,1,0,a,a,0.0,
MTK0310,1,0,v,v,0.0,
MTK0310,1,0,v,a,0.0,
MTK0310,1,0,a,v,0.0,
MTK0310,1,0,a,a,0.0,
MTK0311,1,0,v,v,0.2857142857142857,0.0
MTK0311,1,0,v,a,0.2857142857142857,0.0
MTK0311,1,0,a,v,0.375,0.6666666666666666
MTK0311,1,0,a,a,0.7142857142857143,0.8
MTK0312,1,0,v,v,0.0,
MTK0312,1,0,v,a,0.0,
MTK0312,1,0,a,v,0.16666666666666666,0.0
MTK0312,1,0,a,a,0.0,
MTK0313,1,0,v,v,0.2857142857142857,0.0
MTK0313,1,0,v,a,0.2857142857142857,0.0
MTK0313,1,0,a,v,0.375,0.0
MTK0313,1,0,a,a,0.2857142857142857,0.4
MTK0315,1,0,v,v,0.0,
MTK0315,1,0,v,a,0.0,
MTK0315,1,0,a,v,0.0,
MTK0315,1,0,a,a,0.14285714285714285,
MTK0316,1,0,v,v,0.0,
MTK0316,1,0,v,a,0.0,
MTK0316,1,0,a,v,0.0,
MTK0316,1,0,a,a,0.0,
MTK0317,1,0,v,v,0.0,
MTK0317,1,0,v,a,0.0,
MTK0317,1,0,a,v,0.0,
MTK0317,1,0,a,a,0.0,
MTK0318,1,0,v,v,0.14285714285714285,0.0
MTK0318,1,0,v,a,0.125,0.0
MTK0318,1,0,a,v,0.0,
MTK0318,1,0,a,a,0.42857142857142855,0.0
MTK0319,1,0,v,v,0.0,
MTK0319,1,0,v,a,0.0,
MTK0319,1,0,a,v,0.0,
MTK0319,1,0,a,a,0.0,
MTK0320,1,0,v,v,0.0,
MTK0320,1,0,v,a,0.16666666666666666,1.0
MTK0320,1,0,a,v,0.125,0.0
MTK0320,1,0,a,a,0.0,
MTK0321,1,0,v,v,0.0,
MTK0321,1,0,v,a,0.25,0.28571428571428575
MTK0321,1,0,a,v,0.0,
MTK0321,1,0,a,a,0.14285714285714285,0.0
MTK0322,1,0,v,v,0.2857142857142857,0.0
MTK0322,1,0,v,a,0.0,
MTK0322,1,0,a,v,0.14285714285714285,0.0
MTK0322,1,0,a,a,0.0,
MTK0323,1,0,v,v,0.14285714285714285,0.0
MTK0323,1,0,v,a,0.25,0.0
MTK0323,1,0,a,v,0.0,
MTK0323,1,0,a,a,0.2857142857142857,0.0
MTK0324,1,0,v,v,0.0,
MTK0324,1,0,v,a,0.125,0.0
MTK0324,1,0,a,v,0.14285714285714285,1.0
MTK0324,1,0,a,a,0.14285714285714285,1.0
MTK0325,1,0,v,v,0.0,
MTK0325,1,0,v,a,0.0,
MTK0325,1,0,a,v,0.0,
MTK0325,1,0,a,a,0.0,
MTK0326,1,0,v,v,0.7142857142857143,0.16666666666666666
MTK0326,1,0,v,a,0.8571428571428571,0.5454545454545455
MTK0326,1,0,a,v,0.25,0.625
MTK0326,1,0,a,a,0.42857142857142855,0.0
MTK0327,1,0,v,v,0.0,
MTK0327,1,0,v,a,0.0,
MTK0327,1,0,a,v,0.0,
MTK0327,1,0,a,a,0.14285714285714285,1.0
MTK0328,1,0,v,v,0.14285714285714285,0.0
MTK0328,1,0,v,a,0.375,0.5263157894736842
MTK0328,1,0,a,v,0.0,
MTK0328,1,0,a,a,0.42857142857142855,0.0
MTK0329,1,0,v,v,0.2857142857142857,0.0
MTK0329,1,0,v,a,0.5,0.1875
MTK0329,1,0,a,v,0.2,1.0
MTK0329,1,0,a,a,0.42857142857142855,0.4
MTK0330,1,0,v,v,0.0,
MTK0330,1,0,v,a,0.25,0.0
MTK0330,1,0,a,v,0.0,
MTK0330,1,0,a,a,0.14285714285714285,0.0
MTK0331,1,0,v,v,0.2857142857142857,1.0
MTK0331,1,0,v,a,0.25,0.0
MTK0331,1,0,a,v,0.0,
MTK0331,1,0,a,a,0.42857142857142855,0.23076923076923078
MTK0332,1,0,v,v,0.0,
MTK0332,1,0,v,a,0.0,
MTK0332,1,0,a,v,0.125,0.0
MTK0332,1,0,a,a,0.0,
MTK0333,1,0,v,v,0.0,
MTK0333,1,0,v,a,0.0,
MTK0333,1,0,a,v,0.0,
MTK0333,1,0,a,a,0.42857142857142855,0.23076923076923078
MTK0334,1,0,v,v,0.0,
MTK0334,1,0,v,a,0.0,
MTK0334,1,0,a,v,0.0,
MTK0334,1,0,a,a,0.0,
MTK0335,1,0,v,v,0.0,
MTK0335,1,0,v,a,0.0,
MTK0335,1,0,a,v,0.0,
MTK0335,1,0,a,a,0.0,
MTK0336,1,0,v,v,0.0,
MTK0336,1,0,v,a,0.14285714285714285,0.0
MTK0336,1,0,a,v,0.125,
MTK0336,1,0,a,a,0.0,
MTK0337,1,0,v,v,0.14285714285714285,1.0
MTK0337,1,0,v,a,0.0,
MTK0337,1,0,a,v,0.125,0.0
MTK0337,1,0,a,a,0.2857142857142857,1.0
MTK0339,1,0,v,v,0.42857142857142855,0.0
MTK0339,1,0,v,a,0.0,
MTK0339,1,0,a,v,0.25,0.0
MTK0339,1,0,a,a,0.0,
MTK0340,1,0,v,v,0.0,
MTK0340,1,0,v,a,0.125,0.0
MTK0340,1,0,a,v,0.0,
MTK0340,1,0,a,a,0.0,
MTK0341,1,0,v,v,0.0,
MTK0341,1,0,v,a,0.2,1.0
MTK0341,1,0,a,v,0.0,
MTK0341,1,0,a,a,0.14285714285714285,0.0
MTK0342,1,0,v,v,0.0,
MTK0342,1,0,v,a,0.0,
MTK0342,1,0,a,v,0.0,
MTK0342,1,0,a,a,0.0,
MTK0344,1,0,v,v,0.0,
MTK0344,1,0,v,a,0.0,
MTK0344,1,0,a,v,0.0,
MTK0344,1,0,a,a,0.0,
MTK0345,1,0,v,v,0.0,
MTK0345,1,0,v,a,0.2,0.0
MTK0345,1,0,a,v,0.0,
MTK0345,1,0,a,a,0.2857142857142857,1.0
MTK0346,1,0,v,v,0.0,
MTK0346,1,0,v,a,0.0,
MTK0346,1,0,a,v,0.0,
MTK0346,1,0,a,a,0.0,
MTK0347,1,0,v,v,0.42857142857142855,0.18181818181818182
MTK0347,1,0,v,a,0.0,
MTK0347,1,0,a,v,0.125,0.0
MTK0347,1,0,a,a,0.0,
MTK0348,1,0,v,v,0.0,
MTK0348,1,0,v,a,0.0,
MTK0348,1,0,a,v,0.125,1.0
MTK0348,1,0,a,a,0.0,
MTK0349,1,0,v,v,0.0,
MTK0349,1,0,v,a,0.0,
MTK0349,1,0,a,v,0.0,
MTK0349,1,0,a,a,0.0,
MTK0351,1,0,v,v,0.2857142857142857,0.6000000000000001
MTK0351,1,0,v,a,0.125,0.0
MTK0351,1,0,a,v,0.16666666666666666,1.0
MTK0351,1,0,a,a,0.0,
MTK0353,1,0,v,v,0.14285714285714285,1.0
MTK0353,1,0,v,a,0.0,
MTK0353,1,0,a,v,0.0,
MTK0353,1,0,a,a,0.0,
MTK0355,1,0,v,v,0.0,
MTK0355,1,0,v,a,0.0,
MTK0355,1,0,a,v,0.16666666666666666,0.0
MTK0355,1,0,a,a,0.14285714285714285,1.0
MTK0356,1,0,v,v,0.0,
MTK0356,1,0,v,a,0.2,0.0
MTK0356,1,0,a,v,0.0,
MTK0356,1,0,a,a,0.0,
MTK0357,1,0,v,v,0.14285714285714285,0.0
MTK0357,1,0,v,a,0.125,0.0
MTK0357,1,0,a,v,0.2857142857142857,0.3333333333333333
MTK0357,1,0,a,a,0.5714285714285714,0.0
MTK0358,1,0,v,v,0.0,
MTK0358,1,0,v,a,0.0,
MTK0358,1,0,a,v,0.0,
MTK0358,1,0,a,a,0.14285714285714285,0.0
MTK0360,1,0,v,v,0.14285714285714285,0.0
MTK0360,1,0,v,a,0.14285714285714285,1.0
MTK0360,1,0,a,v,0.0,
MTK0360,1,0,a,a,0.14285714285714285,1.0
MTK0361,1,0,v,v,0.14285714285714285,0.0
MTK0361,1,0,v,a,0.0,
MTK0361,1,0,a,v,0.0,
MTK0361,1,0,a,a,0.14285714285714285,0.0
MTK0362,1,0,v,v,0.14285714285714285,1.0
MTK0362,1,0,v,a,0.3333333333333333,0.5714285714285715
MTK0362,1,0,a,v,0.0,
MTK0362,1,0,a,a,0.2857142857142857,0.0
MTK0363,1,0,v,v,0.0,
MTK0363,1,0,v,a,0.14285714285714285,1.0
MTK0363,1,0,a,v,0.0,
MTK0363,1,0,a,a,0.0,
MTK0364,1,0,v,v,0.14285714285714285,1.0
MTK0364,1,0,v,a,0.0,
MTK0364,1,0,a,v,0.25,0.5
MTK0364,1,0,a,a,0.14285714285714285,0.0
MTK0365,1,0,v,v,0.0,
MTK0365,1,0,v,a,0.0,
MTK0365,1,0,a,v,0.2857142857142857,0.5
MTK0365,1,0,a,a,0.0,
MTK0366,1,0,v,v,0.14285714285714285,0.0
MTK0366,1,0,v,a,0.125,0.0
MTK0366,1,0,a,v,0.14285714285714285,0.0
MTK0366,1,0,a,a,0.0,
MTK0367,1,0,v,v,0.0,
MTK0367,1,0,v,a,0.0,
MTK0367,1,0,a,v,0.25,0.0
MTK0367,1,0,a,a,0.14285714285714285,1.0
MTK0369,1,0,v,v,0.0,
MTK0369,1,0,v,a,0.0,
MTK0369,1,0,a,v,0.0,
MTK0369,1,0,a,a,0.0,
MTK0370,1,0,v,v,0.0,
MTK0370,1,0,v,a,0.16666666666666666,1.0
MTK0370,1,0,a,v,0.0,
MTK0370,1,0,a,a,0.14285714285714285,
MTK0371,1,0,v,v,0.0,
MTK0371,1,0,v,a,0.125,0.0
MTK0371,1,0,a,v,0.0,
MTK0371,1,0,a,a,0.14285714285714285,0.0
MTK0372,1,0,v,v,0.0,
MTK0372,1,0,v,a,0.0,
MTK0372,1,0,a,v,0.0,
MTK0372,1,0,a,a,0.0,
MTK0373,1,0,v,v,0.0,
MTK0373,1,0,v,a,0.0,
MTK0373,1,0,a,v,0.14285714285714285,0.0
MTK0373,1,0,a,a,0.0,
MTK0374,1,0,v,v,0.0,
MTK0374,1,0,v,a,0.0,
MTK0374,1,0,a,v,0.5,0.5714285714285715
MTK0374,1,0,a,a,0.2857142857142857,0.0
MTK0375,1,0,v,v,0.0,
MTK0375,1,0,v,a,0.25,0.0
MTK0375,1,0,a,v,0.0,
MTK0375,1,0,a,a,0.0,
MTK0376,1,0,v,v,0.2857142857142857,1.0
MTK0376,1,0,v,a,0.0,
MTK0376,1,0,a,v,0.0,
MTK0376,1,0,a,a,0.14285714285714285,0.0
MTK0377,1,0,v,v,0.0,
MTK0377,1,0,v,a,0.0,
MTK0377,1,0,a,v,0.0,
MTK0377,1,0,a,a,0.0,
MTK0381,1,0,v,v,0.0,
MTK0381,1,0,v,a,0.25,0.0
MTK0381,1,0,a,v,0.0,
MTK0381,1,0,a,a,0.14285714285714285,1.0
MTK0382,1,0,v,v,0.14285714285714285,1.0
MTK0382,1,0,v,a,0.0,
MTK0382,1,0,a,v,0.0,
MTK0382,1,0,a,a,0.14285714285714285,0.0
MTK0383,1,0,v,v,0.0,
MTK0383,1,0,v,a,0.0,
MTK0383,1,0,a,v,0.0,
MTK0383,1,0,a,a,0.0,
MTK0384,1,0,v,v,0.0,
MTK0384,1,0,v,a,0.25,0.5
MTK0384,1,0,a,v,0.14285714285714285,0.0
MTK0384,1,0,a,a,0.14285714285714285,0.0
MTK0385,1,0,v,v,0.14285714285714285,0.0
MTK0385,1,0,v,a,0.0,
MTK0385,1,0,a,v,0.0,
MTK0385,1,0,a,a,0.0,
MTK0388,1,0,v,v,0.0,
MTK0388,1,0,v,a,0.0,
MTK0388,1,0,a,v,0.125,1.0
MTK0388,1,0,a,a,0.2857142857142857,0.0
MTK0389,1,0,v,v,0.42857142857142855,0.0
MTK0389,1,0,v,a,0.125,0.0
MTK0389,1,0,a,v,0.16666666666666666,0.0
MTK0389,1,0,a,a,0.14285714285714285,0.0
MTK0390,1,0,v,v,0.0,
MTK0390,1,0,v,a,0.0,
MTK0390,1,0,a,v,0.0,
MTK0390,1,0,a,a,0.0,
MTK0391,1,0,v,v,0.0,
MTK0391,1,0,v,a,0.0,
MTK0391,1,0,a,v,0.0,
MTK0391,1,0,a,a,0.2857142857142857,0.0
MTK0393,1,0,v,v,0.2857142857142857,1.0
MTK0393,1,0,v,a,0.0,
MTK0393,1,0,a,v,0.0,
MTK0393,1,0,a,a,0.42857142857142855,0.7272727272727273
MTK0395,1,0,v,v,0.0,
MTK0395,1,0,v,a,0.125,0.0
MTK0395,1,0,a,v,0.0,
MTK0395,1,0,a,a,0.0,
MTK0396,1,0,v,v,0.0,
MTK0396,1,0,v,a,0.0,
MTK0396,1,0,a,v,0.0,
